z,x,y
11,50,1.3935822986132
12,0,-2.5778540470398608
12,1,-2.8541025177994137
12,2,-1.6339698902549902
12,3,-1.5653630036297268
12,4,-2.2495089523337835
12,5,-2.562880911930621
12,6,-2.6751576327373288
12,7,-2.5827444230328767
12,8,-2.3668118497704747
12,9,-2.4543624015902377
12,10,-2.226676842661787
12,11,-1.2292651011480544
12,12,-0.5223030450750344
12,13,-0.36216475992220465
12,14,0.26146475712776607
12,15,0.9920600691418663
12,16,0.7905969268888433
12,17,0.23143888331767826
12,18,0.22717557345131478
12,19,0.46021560356171193
12,20,0.36813284305927657
12,21,-0.055626794127097194
12,22,-0.4485459453227461
12,23,-0.5227087425591014
12,24,-0.5997489195591555
12,25,-0.9026809724049272
12,26,-0.7884205826575647
12,27,-0.1602009670175867
12,28,0.0342537079734132
12,29,-0.20976703135685024
12,30,-0.12064375032693345
12,31,-0.21010356259014495
12,32,-1.2190474630911594
12,33,-2.2369034604261357
12,34,-2.297196653513328
12,35,-2.0322819884751975
12,36,-2.2370283150068917
12,37,-2.5346528324791153
12,38,-2.3054327120945133
12,39,-1.7600452191744391
12,40,-1.4698346132344584
12,41,-1.429837907605139
12,42,-1.2386823298164003
12,43,-0.775534259833644
12,44,-0.1370711032097692
12,45,0.4375176844088903
12,46,0.5432043468821119
12,47,0.3952549827288164
12,48,0.7357838105799033
12,49,1.372123437002442
12,50,1.7276583019624983
13,0,-1.8491433225470497
13,1,-2.2406386490529107
13,2,-1.3968364244982356
13,3,-1.3865037387053338
13,4,-2.0191254481949974
13,5,-2.6186824017804424
13,6,-3.0993053263216153
13,7,-3.1000484893772384
13,8,-2.651255791298922
13,9,-2.3112054231315438
13,10,-1.9385452611661358
13,11,-1.2666755201549136
13,12,-0.7678952850443466
13,13,-0.5509524683092245
13,14,-0.10983311506727422
13,15,0.4930858334516945
13,16,0.7338463176105928
13,17,0.5195139874274601
13,18,0.21401503677695294
13,19,0.11197733284920419
13,20,-0.030497022879164327
13,21,-0.5109463143663414
13,22,-0.789145508952509
13,23,-0.419151305894653
13,24,-0.13225940274404793
13,25,-0.3629097158269001
13,26,-0.4547381342232259
13,27,-0.3146568372188517
13,28,-0.3738369040065178
13,29,-0.23694455411440862
13,30,0.22511695347856908
13,31,0.08485412105459494
13,32,-0.8382452221752598
13,33,-1.6407130007860453
13,34,-1.9931240172305529
13,35,-2.165598777651767
13,36,-2.1721482502406566
13,37,-1.954853797073219
13,38,-1.5782818776058112
13,39,-1.2454108416752705
13,40,-1.3215025225089865
13,41,-1.6927614582514208
13,42,-1.6395460820061252
13,43,-0.8637041314761343
13,44,0.22442960205364343
13,45,1.0988770920655864
13,46,1.3951999263789752
13,47,1.2337749250815717
13,48,1.149929847529426
13,49,1.296975717668115
13,50,1.6534087764910042
14,0,-0.45973425141968244
14,1,-1.0931398504879728
14,2,-0.7390749441795939
14,3,-0.694191253272066
14,4,-1.050308749310788
14,5,-1.8614997573000696
14,6,-2.780016527725514
14,7,-2.9443341004650834
14,8,-2.437670088834414
14,9,-1.892712901756921
14,10,-1.3579640006309244
14,11,-0.8839156936803907
14,12,-0.6492668165114113
14,13,-0.4379415670042503
14,14,-0.1226880782343493
14,15,0.24350040499861586
14,16,0.6941291139773029
14,17,0.8533648124023552
14,18,0.4428409405834086
14,19,0.026162357039297306
14,20,-0.19109079723835595
14,21,-0.5450267265423185
14,22,-0.5063173896026301
14,23,0.218867255309901
14,24,0.505553015968892
14,25,0.028421616336846547
14,26,-0.1660901210628507
14,27,-0.0008762114335696546
14,28,-0.007383175679231189
14,29,0.1088931253872813
14,30,0.2517200197930499
14,31,-0.13596733851877238
14,32,-0.5959902115934717
14,33,-0.7243394119797076
14,34,-1.1100798724421248
14,35,-1.720445827694603
14,36,-1.8246128646442275
