z,x,y
15,5,5.421478861558732
15,6,5.368653842007581
15,7,5.795771515881808
15,8,4.296184772788632
15,9,3.4153336372507614
15,10,4.507640436390214
15,11,5.235326759870473
15,12,4.982725502868769
15,13,4.283429429823328
15,14,3.0195404692013503
15,15,2.3049736146579916
15,16,2.86869340482932
15,17,3.62631752439209
15,18,4.39949772404461
15,19,5.623377593986073
15,20,6.50361477034636
15,21,6.715234971382225
15,22,6.554759991570095
15,23,5.266900178138174
15,24,2.6013684339582372
15,25,-0.07278973572435649
15,26,-1.72362198641694
15,27,-2.4081530668166096
15,28,-2.527310336422408
15,29,-2.4126158227663983
15,30,-1.9871719242369807
15,31,-1.333221654111554
15,32,-0.8406995125677178
15,33,0.10281362924077063
15,34,1.9609156043519087
15,35,3.0687877116894806
15,36,2.497954014408059
15,37,2.2701116696599435
15,38,3.3703527910164324
15,39,3.761567925104451
15,40,2.5333067539380822
15,41,1.6937983233418135
15,42,2.5499165413584235
15,43,3.63620213379879
15,44,3.6145414815438057
15,45,3.5934558376202808
15,46,4.246352375949745
15,47,3.928638046570246
15,48,2.613057986619689
15,49,2.5102440124151992
15,50,2.9726286813542098
16,0,7.3843766512032
16,1,9.735001933583774
16,2,6.009736927595942
16,3,5.280818277684395
16,4,6.1837735229143345
16,5,5.888049892865968
16,6,6.094701259976198
16,7,6.167952436851136
16,8,5.116222139572582
16,9,4.804181482356157
16,10,5.106096519080858
16,11,4.789138774971578
16,12,4.861265383509589
16,13,5.12968493577522
16,14,4.198978912683444
16,15,3.0702202758253887
16,16,2.9774146999874374
16,17,3.5971199438160353
16,18,4.74078528825884
16,19,5.845411215227742
16,20,6.366312400683624
16,21,6.978977826335531
16,22,7.218777593656553
16,23,5.84621534092285
16,24,3.8449828438689098
16,25,2.0621581780032012
16,26,-0.07801572996044835
16,27,-1.4642124623887607
16,28,-1.2497294928575498
16,29,-0.9948471973954889
16,30,-0.7309957288742633
16,31,0.3770686663170277
16,32,0.8512966814956335
16,33,0.821576720749169
16,34,2.231504785667072
16,35,3.5300620655750152
16,36,3.1233268834759325
16,37,3.24919752350134
16,38,4.298263225052823
16,39,4.2163139450797065
16,40,3.5464370643689564
16,41,3.1741926751408127
16,42,2.700393564836368
16,43,3.2498018985087445
16,44,4.733299373335168
16,45,4.935912825832404
16,46,4.543767463417244
16,47,4.700459234673767
16,48,3.649927274065793
16,49,2.4228365599946886
16,50,3.4525848101124166
17,0,7.163826274877391
17,1,9.934005036993442
17,2,5.93569613144135
17,3,5.286187877021424
17,4,6.71332731866208
17,5,5.71758894902846
17,6,5.201561174296685
17,7,6.099694805538099
17,8,5.470461102034678
17,9,4.509675486610182
17,10,4.96962547725009
17,11,4.95967549710109
17,12,4.375406518219982
17,13,4.75151995589532
17,14,4.762450556901519
17,15,3.4746544334978946
17,16,2.8996650178049763
17,17,3.7726078123189906
17,18,4.562104463747803
17,19,4.946106035514747
17,20,5.9361282753215185
17,21,7.238596652249393
17,22,7.315117465950779
17,23,6.101325094752161
17,24,5.045647938568032
17,25,3.890643871034025
17,26,1.47888936982342
17,27,-0.4752988976338237
17,28,-0.08018077204125726
17,29,0.7478285019140115
17,30,0.4912671830606822
17,31,0.7543885522902692
17,32,1.5388910229948198
17,33,1.217738231514632
17,34,0.9563195258059218
17,35,2.2329815485913502
17,36,3.5281628514781844
17,37,3.7261136523595852
17,38,3.754445295096737
17,39,3.9923755353069077
17,40,4.022337852476296
17,41,3.5237077814452515
17,42,2.539541929150384
17,43,2.4462926288739912
17,44,4.140660131701584
17,45,5.459867564355266
17,46,4.654162666057162
17,47,3.474992829867485
17,48,3.267306797853451
17,49,3.106281767342168
17,50,2.7741542217947206
18,0,7.810975971084639
18,1,9.221109901018961
18,2,5.624971018072327
18,3,6.216821036295274
18,4,7.315101455705463
18,5,5.1755608155045305
18,6,4.5391021569194105
18,7,5.836517474345606
18,8,5.026645058997004
18,9,3.740127691577725
18,10,4.48896776356172
18,11,5.0675658749045835
18,12,4.517389579927092
18,13,4.304707258292942
18,14,4.052806178396818
18,15,3.291381820334612
18,16,3.1246297478728446
18,17,3.559838221985945
18,18,3.7403853146445676
18,19,4.063176575444368
18,20,5.191522312022617
18,21,6.593039414168694
18,22,7.184428736075658
18,23,6.675797628461194
18,24,5.657147155694757
18,25,4.247157906338402
18,26,2.304218750377371
18,27,0.997139339191994
18,28,1.2124287776035145
18,29,1.5794711018260004
18,30,1.1315103222408611
18,31,0.8292888402446162
18,32,0.6718136790280221
18,33,-0.15628660572113953
18,34,-0.5286963082007394
18,35,0.686807722745996
18,36,2.1634777329997763
18,37,2.7117979396000393
18,38,2.956752898003714
18,39,3.2081910201403696
18,40,2.9899800859557084
18,41,2.394231885223797
18,42,1.8409523846102243
18,43,1.751039040489519
18,44,2.657554507231929
18,45,3.872551061613947
18,46,3.645490439645047
18,47,2.356024613647277
18,48,2.248187220435964
18,49,2.896095469761893
18,50,1.851537446435607
19,0,8.08600687314169
19,1,9.184767288288628
19,2,5.906060661258223
19,3,6.5610833200651415
19,4,7.3073527145418655
19,5,5.55428416673887
19,6,5.241451133810382
19,7,5.823824076705819
19,8,4.7586371129352045
19,9,4.076127527274787
19,10,4.913775224381103
19,11,5.62291816607152
19,12,5.779856244845273
19,13,5.341391110586168
19,14,4.34868699436536
19,15,3.97902948585726
19,16,4.07807141058857
19,17,3.7877835097328307
19,18,3.944196876102449
19,19,4.507894777797669
19,20,4.654646249454793
19,21,5.671871376999606
19,22,7.5248985889770195
19,23,7.463312484076694
19,24,5.541417649509717
19,25,4.0864376982237385
19,26,3.1434477562231526
19,27,2.375224980315458
19,28,2.3523411270036565
19,29,2.3613441919342653
19,30,1.8171489980919622
19,31,1.0875568672856366
19,32,-0.16482438217968307
19,33,-1.2499927819585794
19,34,-0.6183276278074888
19,35,0.5864011434350506
19,36,1.0425760114682647
19,37,2.097000654207346
19,38,3.550050294154275
19,39,3.489634751589914
19,40,2.65888165191212
19,41,2.331793496277473
19,42,2.0575459203883875
19,43,2.2431507865088296
19,44,3.015233834611385
19,45,2.989687435392471
19,46,2.6936396672148435
19,47,3.311207704029928
19,48,3.4713021839427913
19,49,2.5927133865425245
19,50,1.8102168831425751
20,0,6.894652923237051
20,1,9.510828890489147
20,2,5.7410672719540425
20,3,5.134586112711548
20,4,6.552132326023371
20,5,5.909385925742998
20,6,5.360566776910976
20,7,5.465753544986677
20,8,4.397947175507462
20,9,3.840298783078556
20,10,4.985117087923175
20,11,5.896418539715078
20,12,6.090881982876902
20,13,6.1982852091058085
20,14,5.6892462198475675
20,15,4.8592317548803114
20,16,4.614232068640081
20,17,4.670094438948279
20,18,4.63375340959575
20,19,4.516586065590989
20,20,4.551690585770049
20,21,5.495546122258208
20,22,6.852016970454229
20,23,6.7841270838455054
20,24,5.375960767652104
20,25,4.067293674906359
20,26,3.0250785586471403
20,27,2.4238447975253137
20,28,2.629529815847232
20,29,2.553409787589743
20,30,1.602036733704347
20,31,0.5436995022854125
20,32,-0.6196940975975214
20,33,-1.4631679148469776
20,34,-0.6888673344350577
20,35,0.6166081036282877
20,36,0.8701418387009492
20,37,1.5836365808681416
20,38,3.417418357223249
20,39,4.0625801892094575
20,40,3.0673288169372475
20,41,2.272687847316051
20,42,2.320200494196901
20,43,2.9598197000893993
20,44,3.4487934979966868
20,45,2.820597137756296
20,46,2.4008000925537405
20,47,3.5736383187605196
20,48,4.0270495207529535
20,49,2.4843601846980645
20,50,1.6842381454270803
21,0,5.691849989392867
21,1,8.539916953634176
21,2,4.891823436363984
21,3,4.379915486251694
21,4,6.069327219370575
21,5,5.509698029815081
21,6,4.869514854841016
21,7,5.016409456214486
21,8,3.808056069701867
21,9,2.932240726744913
21,10,4.025136382895399
21,11,4.827382635139774
21,12,4.906108433477248
21,13,5.717314663290749
21,14,6.02277689670674
21,15,5.019982525795493
21,16,4.60618822381724
21,17,4.870068298014785
21,18,4.205715343426062
21,19,3.543519635194122
21,20,4.364162415387816
21,21,5.319599813839355
21,22,5.12723491995125
21,23,4.943688264906069
21,24,5.146779889079628
21,25,4.129992069274808
21,26,2.1367960915180966
21,27,1.5363466902090028
21,28,2.200513458570617
21,29,1.7777903209390327
21,30,0.36796321847940794
21,31,-0.39310751628516194
21,32,-0.9026971845724336
21,33,-1.620369298438111
21,34,-1.3186910219824242
21,35,-0.17306259536374868
21,36,0.24512517230606756
21,37,0.46887923392127795
21,38,1.7272347361926186
21,39,2.8368714136518136
21,40,2.4768391524863107
21,41,1.6632070171308688
21,42,1.6526545710269738
21,43,2.264098334610076
21,44,2.838653984903701
21,45,2.8561591401193653
21,46,2.326792967896993
21,47,2.1309145114235375
21,48,2.5331180200619423
21,49,2.5060844738293664
21,50,2.0610319065114497
22,0,5.496404399704363
22,1,7.229331382646796
22,2,4.492700089408068
22,3,5.416150807163078
22,4,6.782860322030999
