z,x,y
14,18,0.33504192873535005
14,19,0.20495835410606955
14,20,0.041898993353177434
14,21,-0.18436332354549176
14,22,0.06659448205560071
14,23,0.17322964083349537
14,24,-0.17053142124088078
14,25,0.14092608983476854
14,26,1.0900861945997946
14,27,1.3303225555746585
14,28,0.9217585784243738
14,29,0.7908955447883143
14,30,0.6498150087803345
15,0,2.626244399330092
15,1,3.303256626235693
15,2,1.3681234928778934
15,3,1.3230441269829578
15,4,2.696954609451473
15,5,3.4854207158373662
15,6,3.5517791649283676
15,7,2.710755935951887
15,8,1.4786316954854213
15,9,1.0503161991279775
15,10,0.9751519597001129
15,11,0.7727672160050273
15,12,1.164031084707174
15,13,1.642223768327853
15,14,1.3587536926645951
15,15,1.144241109657747
15,16,1.191170883179916
15,17,0.6322092182684018
15,18,0.016279475615196364
15,19,-0.010262918695261587
15,20,-0.13927988825428844
15,21,-0.29421578419783484
15,22,0.03808713321910052
15,23,0.0747339389836746
15,24,-0.3160509542955032
15,25,0.04191240677238194
15,26,0.9393791947355512
15,27,1.1761419619056954
15,28,0.9172276351108142
15,29,0.7463411057296805
15,30,0.44043895183498677
16,0,2.7747712662129014
16,1,3.4121533678852076
16,2,1.6288082161272945
16,3,1.5451727217146214
16,4,2.5887021487475272
16,5,3.33397731987864
16,6,3.581721195550969
16,7,2.6709105475231625
16,8,1.497499434471721
16,9,1.4662551648842386
16,10,1.388559516145741
16,11,0.7591182684860371
16,12,1.0814487272109763
16,13,1.703458560999962
16,14,1.2833358350504278
16,15,1.0087236618847926
16,16,1.2243355447228566
16,17,0.6279341939831323
16,18,-0.11751171974360958
16,19,-0.02093356359169333
16,20,-0.02550416008788993
16,21,-0.25036971243970224
16,22,0.05026945118560429
16,23,0.1855350924689045
16,24,-0.11069164190756779
16,25,0.20321124366143922
16,26,0.9331289639037813
16,27,1.169471063185684
16,28,1.1412906915503591
16,29,1.0025933479159708
16,30,0.4929249828924482
17,0,2.773398157520878
17,1,3.335774964251355
17,2,1.7511758192878017
17,3,1.784346021883135
17,4,2.50505956079286
17,5,2.9436161618943566
17,6,3.1790584849317858
17,7,2.2142254351958974
17,8,0.9779967198352856
17,9,1.1421982994785673
17,10,1.2652942055384164
17,11,0.666291247140811
17,12,1.079884935888224
17,13,1.7348701111241944
17,14,1.0675904937939529
17,15,0.6263064075807903
17,16,0.9693939350613394
17,17,0.4204638464532053
17,18,-0.4047106520131316
17,19,-0.1946384959458335
17,20,-0.0634464597101447
17,21,-0.4262842593689813
17,22,-0.2622578087101525
17,23,-0.0036780684195284437
17,24,-0.17035342815965648
17,25,0.07846257298811517
17,26,0.7012111506995684
17,27,0.9242454649329392
17,28,0.9519415559013195
17,29,0.8742752820026293
17,30,0.3585258682951084
18,0,2.7987482400936914
18,1,3.3380110117134096
18,2,1.8726011434008412
18,3,1.9926988183378391
18,4,2.4725651268667663
18,5,2.5220008747112455
18,6,2.6125212064898036
18,7,1.7050926516080085
18,8,0.38310765032636585
18,9,0.3821947984273663
18,10,0.6639052783030285
18,11,0.4725315698317729
18,12,1.056282976787186
18,13,1.5739154467313599
18,14,0.7616192730139051
18,15,0.2586436718701526
18,16,0.5790246407424083
18,17,0.06579985753395311
18,18,-0.7063653046534891
18,19,-0.472087361774607
18,20,-0.31974826787329524
18,21,-0.6759344873746795
18,22,-0.5119002784833934
18,23,-0.20778889518654253
18,24,-0.32698030079685847
18,25,-0.06854968993895182
18,26,0.5661510172124347
18,27,0.7512075525635888
18,28,0.6665703408495102
18,29,0.5633963361068072
18,30,0.1265417582205987
19,0,2.9100114109416415
19,1,3.5171856732932807
19,2,2.226041897090584
19,3,2.333371619854751
19,4,2.5437618770821206
19,5,2.4030716353158375
19,6,2.5484120198384375
19,7,1.7350135690079092
19,8,0.30676636845588845
19,9,0.09708776707114543
19,10,0.38268458315597065
19,11,0.3957536143484952
19,12,1.0859144445180058
19,13,1.586085959887665
19,14,0.762620035223501
19,15,0.19671221235349395
19,16,0.4502291045939035
19,17,0.0256420831402214
19,18,-0.6598212694691484
19,19,-0.5074845379336211
19,20,-0.37428369271747935
19,21,-0.568421379382903
19,22,-0.3191845999341904
19,23,-0.0754967179952182
19,24,-0.18055589136898742
19,25,0.1869039687552056
19,26,0.8518001370622257
19,27,0.9775345047179376
19,28,0.8682702627770779
19,29,0.7956679600366666
19,30,0.36162302254914325
20,0,2.8422384623983845
20,1,3.5092733974116763
20,2,2.314781505994375
20,3,2.288684735099351
20,4,2.3170139092693227
20,5,2.2886399051660242
20,6,2.6562184811132936
20,7,1.9077533471694585
20,8,0.45173619931910475
20,9,0.16822989014813358
20,10,0.3276498250369182
20,11,0.29010834451466155
20,12,1.0682411225536368
20,13,1.6879024134036549
20,14,0.8801173955756033
20,15,0.20128909579397847
20,16,0.39676187334074786
20,17,0.0783812011270363
20,18,-0.5773888454821515
20,19,-0.5508434555278688
20,20,-0.3883657310505738
20,21,-0.43967905536078644
20,22,-0.2825717217701929
20,23,-0.17651937139048224
20,24,-0.14384028785224331
20,25,0.3474463735963835
20,26,0.9024045987946823
20,27,1.0044391453719375
20,28,1.0788990261470481
20,29,1.1324867084826222
20,30,0.6566341255785848
21,0,2.792197310079874
21,1,3.360423000800341
21,2,2.0463387481290427
21,3,1.888379311099436
21,4,1.9746131449234394
21,5,2.21184831204292
21,6,2.75273693194576
21,7,2.0323364954174226
21,8,0.6133069081327598
21,9,0.2949759326548899
21,10,0.3330080359084342
21,11,0.28562866683848154
21,12,1.1326066274107047
21,13,1.761067915440988
21,14,0.9680967060677772
21,15,0.3137349078352509
21,16,0.46974605423470733
21,17,0.10138342898056026
21,18,-0.6214787131122163
21,19,-0.6755543423540211
21,20,-0.4701651447198391
21,21,-0.4922305242046431
21,22,-0.5180074120279977
21,23,-0.48790702758727766
21,24,-0.2703647544214223
21,25,0.20959332419767437
21,26,0.5450522801331511
21,27,0.7126462531007559
21,28,1.0110853150963255
21,29,1.0626983642591754
21,30,0.5316758837722082
22,0,2.9224941721484985
22,1,3.2228324109180235
22,2,1.7742210849783169
22,3,1.6966822251526703
22,4,2.0153789854659276
22,5,2.4861524186081416
22,6,3.0830929294814005
22,7,2.2398242213921766
22,8,0.7175880315220106
22,9,0.4194764332539966
22,10,0.5214081487427983
22,11,0.4878594922646496
22,12,1.2598936787976922
22,13,1.800845092252083
22,14,1.0674747080348248
22,15,0.5714153656603431
22,16,0.7414535462376451
22,17,0.22828366621739227
22,18,-0.5839926357032552
22,19,-0.6079192971267485
22,20,-0.3590377559969106
22,21,-0.3965190001073687
22,22,-0.47528430821339857
22,23,-0.4690293652605771
22,24,-0.27933749167069694
22,25,0.07448655166354622
22,26,0.3103577512845562
22,27,0.5670083867236311
22,28,0.9412415089534439
22,29,0.8693427958564193
22,30,0.2665287728306916
23,0,2.8585257353611127
23,1,2.911652323036041
23,2,1.458701661948196
23,3,1.6277292317627445
23,4,2.2365674347260067
23,5,2.848420899691022
23,6,3.327784147930669
23,7,2.1930437432727183
23,8,0.5195386843074158
23,9,0.352551899032987
23,10,0.6089604662643805
23,11,0.5245457078369773
23,12,1.1423254398479443
23,13,1.6022012564568917
23,14,0.8976643598274202
23,15,0.47163149264838644
23,16,0.6736106489858222
23,17,0.17875286597697737
23,18,-0.5619296704878697
23,19,-0.5080218974477385
23,20,-0.22189498713817718
23,21,-0.21403519665501014
23,22,-0.28199339116590516
23,23,-0.39671749668813744
23,24,-0.3654127701124801
23,25,-0.05267424992996541
23,26,0.21912157137537003
23,27,0.4637347391816574
23,28,0.7556199531819272
23,29,0.5986971810199138
23,30,-0.011991908584812902
24,0,2.588171778428718
24,1,2.5694165323946296
24,2,1.1845207252714267
24,3,1.5798545693925914
24,4,2.4323091786468267
24,5,3.0774553195921115
24,6,3.3421337536566025
24,7,2.022988686157265
24,8,0.408179914361324
24,9,0.370713722870516
24,10,0.6201276250159707
24,11,0.46255883531698133
24,12,1.0181384294570044
24,13,1.3631269329496187
24,14,0.5024735456729831
24,15,-0.002842893239143106
24,16,0.28158250151471187
24,17,-0.003972973945004975
24,18,-0.5836297628797443
24,19,-0.5208959409341426
24,20,-0.2513595338717628
24,21,-0.20985699552870551
24,22,-0.29468371402717736
24,23,-0.45894782993111166
24,24,-0.4044048615160381
24,25,-0.04321356766055365
24,26,0.22803393437242295
24,27,0.3902923247751581
24,28,0.4768681023473899
24,29,0.1546928279580966
24,30,-0.3517697415159789
25,0,2.470163840972142
25,1,2.4705904030015984
25,2,1.1917514068960624
25,3,1.8036835753468219
25,4,2.779239017278317
25,5,3.3394949956807864
25,6,3.4987071569018755
25,7,2.231798281738609
25,8,0.7720184519657346
25,9,0.7908328218481842
25,10,0.8953722348561366
25,11,0.5846521186295606
25,12,1.147679758747759
25,13,1.4384661410269464
25,14,0.3339917422777242
25,15,-0.26041311984770127
25,16,0.22709953389008167
25,17,0.08781486883381669
25,18,-0.5152831986628637
25,19,-0.4567082809568233
25,20,-0.23796858159301748
25,21,-0.3507420532656551
25,22,-0.41543779587861135
25,23,-0.3408379183638843
25,24,-0.17049527181856627
25,25,0.14019140503772123
25,26,0.4465367732093279
25,27,0.6240519370221017
25,28,0.4446387333116762
25,29,-0.16695340119320473
25,30,-0.5349301138504602
26,0,2.446468946488354
26,1,2.437769606723387
26,2,1.2344809456294596
26,3,2.06895620506807
26,4,3.1075611986362075
26,5,3.528166480506119
26,6,3.619673109812675
26,7,2.3850586470386106
26,8,0.9815916127148339
26,9,1.0564438594749135
26,10,1.04733909367877
26,11,0.5165506438945879
26,12,1.0837337711647632
26,13,1.487061173537283
26,14,0.3499176594622976
26,15,-0.19200423433906846
26,16,0.44683674626256725
26,17,0.21282056704509097
26,18,-0.522158510042725
26,19,-0.35077119010845553
26,20,-0.1656928746314637
26,21,-0.5228463863769304
26,22,-0.5311279964364368
26,23,-0.23679894030422832
26,24,-0.14967867339677096
26,25,0.048474341729900214
26,26,0.5127529271557495
26,27,0.7876107576533439
26,28,0.4792693912687959
26,29,-0.22152423900714044
26,30,-0.4930028154926535
27,0,2.4199639654835914
27,1,2.445520130150502
27,2,1.2156993525717936
27,3,2.133234808409438
27,4,3.22423981959639
27,5,3.5297712313470657
27,6,3.428931685413255
27,7,2.0803997492926385
27,8,0.7140793146279067
27,9,0.856257366246115
27,10,0.7883146766200607
27,11,0.1731515753388435
27,12,0.7730766364359275
27,13,1.2760768018006083
27,14,0.3032615133055024
27,15,-0.0464293239366833
27,16,0.5576892485704156
27,17,0.10532496419336553
27,18,-0.634317722955124
27,19,-0.2980672961415997
27,20,-0.11810172835357895
27,21,-0.5376271145801043
27,22,-0.503400183112463
27,23,-0.27754126349227226
27,24,-0.3614445394302472
27,25,-0.1824260475613177
27,26,0.31751574240112007
27,27,0.5561807011289178
27,28,0.35000546758161427
27,29,-0.11450193224916651
27,30,-0.33191404259250334
28,0,2.5164574606049137
28,1,2.6932862197027423
28,2,1.4283172869850373
28,3,2.284330230246607
28,4,3.3676393243003657
28,5,3.5799806961612326
28,6,3.3043799579944197
28,7,1.895762152577978
28,8,0.5961451927950866
28,9,0.7598128605476296
28,10,0.6785452098851379
28,11,0.1224502385590176
28,12,0.7625372940996099
28,13,1.2375877433430602
28,14,0.32636839819568253
28,15,0.09086864025707757
28,16,0.6448693629249678
28,17,0.06331325715673698
28,18,-0.678276531592169
28,19,-0.2857419744130881
28,20,-0.06204480974982395
28,21,-0.3893475705022058
28,22,-0.29861005693386367
28,23,-0.11013916820923529
28,24,-0.2001559158713557
28,25,-0.05869393094899398
28,26,0.22366006170959088
28,27,0.29530351793333065
28,28,0.23406863633064962
28,29,0.024817790068546276
28,30,-0.1405993226923112
29,0,2.584882529641504
29,1,2.9193404321344603
29,2,1.690144744751528
29,3,2.511132435519949
29,4,3.5610957738147384
29,5,3.6877395621832694
29,6,3.363251224498405
29,7,2.0122830072439686
29,8,0.7609051087080643
29,9,0.9322112426336842
29,10,0.8762680919183882
29,11,0.33361250674905624
29,12,0.9743286325608249
29,13,1.457572074692457
29,14,0.49502941689354224
29,15,0.17100267135432554
29,16,0.697538394200777
29,17,0.07642298420632564
29,18,-0.7849333198677776
29,19,-0.4516621632443777
29,20,-0.1708184635070311
29,21,-0.43808205455150806
29,22,-0.26100855051478344
29,23,0.10507266314419449
29,24,0.10454395600609372
29,25,0.08316926540237672
29,26,0.11881003890750634
29,27,0.09390112682620647
29,28,0.08094747206479655
29,29,-0.03240865936372697
29,30,-0.09535387020784998
30,0,2.511124626234173
30,1,2.889017310928711
30,2,1.6983713295466023
30,3,2.524712115757676
30,4,3.576059552336532
30,5,3.6770830581812697
30,6,3.3098050785857187
30,7,1.9720823893390627
30,8,0.7946434539444981
30,9,1.0044863394458683
30,10,0.898733274060019
30,11,0.3035578347451964
30,12,1.0005173241016785
30,13,1.6085429218811564
30,14,0.6843204038182503
30,15,0.2669728413549371
30,16,0.6823211358827225
30,17,-0.0008989343447868402
30,18,-0.9263286130291721
30,19,-0.660690184284612
30,20,-0.38440180540229185
30,21,-0.6053183795467054
30,22,-0.37126656582535517
30,23,0.08513462204352355
30,24,0.15301703477341644
30,25,0.05303666794361728
30,26,-0.07641738406329769
30,27,-0.17637688684261676
30,28,-0.16308621702793685
30,29,-0.20276705607551115
30,30,-0.12311238738510581
